Date, Time, Open, High, Low, Last, Volume, OpenInt, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, LBR Bars, 3/10, Mov Avg 3/10, 3/10 Diff, Line, Avg, Avg, IB, WR7, NR7, TP, 3BT, Pure 3BT, BO, HBO, LBO, PF3, PF3[1], 5SMA, ERun, STPvt, SIG, LongoBO, ShortBO, ROC, ROC (alt), ROC[1], STPvt, Highest ROC, Lowest ROC, LLHHDraw, RANK, ADX
2023-11-20, 00:00:00.000000, 37075, 37865, 36745, 37615, 15555, 8839, 37325, 37408, 37305, 0, 0, 1, 68.000, 943.667, -875.667, 0.000, 35124, 36681, 0, 0, 1, 29.1, 1, 0, 0, 38285, 35610, 0, 0, 0, 0, 38140, 1, 37790, 35340, 1575.000, 1575.000, -1255.000, 38140.000, 4160.000, -2190.000, 0.000, 99.5, 61.9
2023-11-21, 00:00:00.000000, 37525, 37745, 36225, 36920, 17841, 4846, 37104, 36963, 36985, 0, 0, 1, 283.832, 810.552, -526.720, 0.000, 35295, 36992, 0, 0, 0, 10.4, 1, 0, 0, 37865, 35945, 0, 0, 0, 0, 37970, -1, 38735, 36495, 355.000, 355.000, 1575.000, 37970.000, 4160.000, -2190.000, 0.000, 102.4, 60.9
2023-11-22, 00:00:00.000000, 36430, 37930, 35600, 37655, 11869, 2070, 36904, 37062, 36765, 0, 0, 1, 471.168, 710.927, -239.759, 0.000, 35520, 36959, 0, 0, 0, 0.0, 0, 0, 0, 37930, 35600, 0, 0, 0, 0, 36960, -2, 38440, 35400, 40.000, 40.000, 355.000, 36960.000, 4160.000, -2190.000, 0.000, 103.0, 59.2
2023-11-24, 00:00:00.000000, 38245, 39360, 37600, 38575, 10216, 17267, 38445, 38512, 38480, 0, 0, 1, 614.168, 640.729, -26.562, 0.000, 35811, 37466, 0, 0, 0, 42.9, 0, 0, 0, 39360, 35600, 0, 0, 0, 0, 39310, 1, 39985, 35325, 1655.000, 1655.000, 40.000, 39310.000, 4160.000, -2190.000, 0.000, 102.6, 58.3
2023-11-27, 00:00:00.000000, 38365, 38365, 37100, 37210, 8695, 15774, 37760, 37558, 37733, 0, 0, 1, 745.332, 607.583, 137.749, 0.000, 35944, 37595, 0, 0, 0, 33.2, 1, 0, 0, 39360, 35600, 0, 0, 0, 0, 38130, -1, 40335, 36815, -445.000, -445.000, 1655.000, 38130.000, 4160.000, -2190.000, 0.000, 100.8, 56.9
2023-11-28, 00:00:00.000000, 37555, 39250, 37300, 38885, 12491, 18231, 38248, 38478, 38275, 0, 0, 1, 958.332, 621.833, 336.499, 0.000, 36224, 37849, 0, 0, 0, 6.9, 1, 0, 0, 39360, 37100, 1, 0, 0, 0, 37520, 1, 38475, 35945, 310.000, 310.000, -445.000, 37520.000, 4160.000, -2190.000, 0.000, 103.3, 56.0
2023-11-29, 00:00:00.000000, 38585, 39105, 38005, 38065, 9088, 16757, 38440, 38392, 38555, 0, 0, 1, 518.332, 625.156, -106.824, 0.000, 36400, 38078, 39105, 0, 1, 24.4, 1, 0, 0, 39250, 37100, 0, 1, 0, 0, 39740, 2, 40835, 36935, 855.000, 855.000, 310.000, 39740.000, 4160.000, -2190.000, 0.000, 98.7, 55.2
2023-11-30, 00:00:00.000000, 38205, 38650, 37870, 38190, 6891, 16550, 38229, 38237, 38260, 0, 0, 1, 808.000, 643.354, 164.646, 0.000, 36570, 38185, 0, 0, 1, 30.0, 1, 0, 0, 39250, 37300, 0, 0, 0, 0, 37370, -1, 39165, 36965, -695.000, -695.000, 855.000, 37370.000, 4160.000, -2190.000, 0.000, 102.6, 54.3
2023-12-1, 00:00:00.000000, 38150, 39640, 38045, 39225, 11744, 18040, 38765, 38970, 38843, 0, 0, 1, 602.832, 632.615, -29.782, 0.000, 36823, 38315, 0, 0, 0, 7.1, 0, 0, 0, 39640, 37870, 0, 0, 0, 0, 39350, 1, 38970, 37410, 1160.000, 1160.000, -695.000, 39350.000, 4160.000, -2190.000, 0.000, 100.9, 53.9
2023-12-4, 00:00:00.000000, 40480, 42715, 40325, 42280, 13276, 17809, 41450, 41773, 41520, 0, 0, 1, 1436.332, 660.156, 776.176, 0.000, 37343, 39329, 0, 1, 0, 50.0, 0, 0, 0, 42715, 37870, 1, 0, 0, 0, 43315, 2, 40820, 37630, 4090.000, 4090.000, 1160.000, 43315.000, 4160.000, -2190.000, 0.000, 111.1, 54.5
2023-12-5, 00:00:00.000000, 42395, 44725, 41810, 44290, 10616, 17321, 43305, 43608, 43268, 0, 0, 1, 2802.168, 766.187, 2035.981, 0.000, 38004, 40410, 0, 1, 0, 40.3, 0, 0, 0, 44725, 38045, 1, 1, 0, 0, 47345, 2, 44670, 39890, 5065.000, 5065.000, 4090.000, 47345.000, 5065.000, -2190.000, 5065.000, 116.0, 55.6
2023-12-6, 00:00:00.000000, 44770, 44775, 43815, 44215, 9164, 16656, 44394, 44268, 44295, 0, 0, 1, 3736.000, 922.771, 2813.229, 0.000, 38596, 41640, 0, 0, 0, 39.7, 0, 0, 0, 44775, 40325, 0, 1, 0, 1, 46225, -1, 47205, 41375, 1935.000, 1935.000, 5065.000, 46225.000, 5065.000, -2190.000, 0.000, 112.7, 56.6
2023-12-7, 00:00:00.000000, 44220, 44555, 43355, 43700, 7768, 17215, 43958, 43870, 43955, 0, 0, 1, 3604.832, 1104.031, 2500.801, 0.000, 39082, 42742, 0, 0, 0, 29.8, 1, 0, 0, 44775, 41810, 0, 0, 0, 1, 43625, -2, 45175, 43255, -590.000, -590.000, 1935.000, 43625.000, 5065.000, -2190.000, 0.000, 103.4, 57.0
2023-12-8, 00:00:00.000000, 43595, 45260, 43515, 44910, 7011, 17274, 44320, 44562, 44388, 0, 0, 1, 3178.000, 1270.937, 1907.063, 0.000, 39637, 43879, 0, 0, 0, 5.6, 0, 0, 1, 45260, 43355, 0, 0, 0, 1, 44395, 1, 44900, 42500, 695.000, 695.000, -590.000, 44395.000, 5065.000, -2190.000, 0.000, 101.4, 57.5
2023-12-11, 00:00:00.000000, 44320, 44320, 40450, 41035, 14410, 15162, 42531, 41935, 42385, 0, 0, 1, 1735.500, 1370.541, 364.959, 0.000, 39770, 43630, 0, 1, 0, 24.7, 0, 0, 0, 45260, 40450, 0, 0, 1, 0, 42245, -1, 46655, 43165, -2665.000, -2665.000, 695.000, 42245.000, 5065.000, -2665.000, -2665.000, 92.8, 55.3
2023-12-12, 00:00:00.000000, 41530, 42295, 40895, 41455, 6933, 14692, 41544, 41548, 41595, 0, 0, 1, 730.168, 1393.312, -663.144, 0.000, 39931, 43063, 42295, 0, 0, 35.4, 1, 0, 0, 45260, 40450, 0, 0, 0, 0, 37580, -2, 44905, 37165, -3455.000, -3455.000, -2665.000, 37580.000, 5065.000, -3455.000, -3455.000, 94.9, 53.3
2023-12-13, 00:00:00.000000, 41445, 43505, 40800, 43210, 7734, 15483, 42240, 42505, 42153, 0, 0, 1, -351.000, 1367.125, -1718.125, 0.000, 40243, 42862, 0, 0, 0, 15.1, 1, 0, 0, 44320, 40450, 0, 0, 0, 0, 43630, 1, 42855, 40055, 2175.000, 2175.000, -3455.000, 43630.000, 5065.000, -3455.000, 0.000, 96.2, 51.8
2023-12-14, 00:00:00.000000, 43350, 43710, 41935, 43140, 8287, 14747, 43034, 42928, 42823, 0, 0, 1, -144.332, 1340.365, -1484.697, 0.000, 40519, 42750, 0, 0, 0, 21.0, 0, 0, 0, 43710, 40800, 0, 0, 0, 0, 44895, -1, 45915, 40505, 1685.000, 1685.000, 2175.000, 44895.000, 5065.000, -3455.000, 0.000, 105.1, 50.6
2023-12-15, 00:00:00.000000, 43285, 43455, 41855, 42440, 6434, 14038, 42759, 42583, 42655, 0, 0, 1, -137.500, 1302.323, -1439.823, 0.000, 40702, 42256, 0, 0, 0, 22.5, 1, 0, 0, 43710, 40800, 0, 0, 0, 0, 42370, -2, 44915, 41365, -770.000, -770.000, 1685.000, 42370.000, 5065.000, -3455.000, 0.000, 102.4, 49.4
2023-12-18, 00:00:00.000000, 41950, 42995, 40705, 42105, 6931, 14265, 41939, 41935, 41850, 0, 0, 1, -488.332, 1233.417, -1721.749, 0.000, 40835, 42470, 0, 0, 0, 19.3, 0, 0, 0, 43710, 40705, -1, 0, 0, 0, 41405, -2, 44040, 40840, -1035.000, -1035.000, -770.000, 41405.000, 5065.000, -3455.000, 0.000, 97.4, 47.3
2023-12-19, 00:00:00.000000, 42770, 43670, 41905, 42360, 9272, 14639, 42676, 42645, 42788, 0, 0, 1, -555.332, 1152.125, -1707.457, 0.000, 40981, 42651, 0, 0, 0, 21.8, 0, 0, 0, 43670, 40705, 0, -1, 0, 0, 42025, 1, 44395, 39815, -80.000, -80.000, -1035.000, 42025.000, 5065.000, -3455.000, 0.000, 98.2, 45.8
2023-12-20, 00:00:00.000000, 42455, 44585, 42305, 43630, 10587, 13654, 43244, 43507, 43445, 0, 0, 1, -100.168, 1085.969, -1186.137, 0.000, 41233, 42735, 0, 0, 0, 27.0, 0, 0, 0, 44585, 40705, 0, 0, 0, 0, 43885, 2, 44125, 40595, 1525.000, 1525.000, -80.000, 43885.000, 5065.000, -3455.000, 0.000, 102.8, 44.7
2023-12-21, 00:00:00.000000, 43770, 44465, 43465, 43860, 8472, 11869, 43890, 43930, 43965, 0, 0, 1, 468.832, 1082.875, -614.043, 0.000, 41483, 42879, 44465, 0, 1, 31.3, 1, 0, 0, 44585, 41905, 0, 0, 0, 0, 45130, -1, 45910, 41350, 1500.000, 1500.000, 1525.000, 45130.000, 5065.000, -3455.000, 0.000, 104.2, 43.7
2023-12-22, 00:00:00.000000, 44110, 44640, 43495, 43765, 9107, 9409, 44003, 43967, 44068, 0, 0, 1, 1051.668, 1098.104, -46.436, 0.000, 41700, 43144, 0, 0, 0, 26.1, 0, 0, 0, 44640, 42305, 0, 0, 0, 0, 43995, -2, 44860, 42860, 135.000, 135.000, 1500.000, 43995.000, 5065.000, -3455.000, 0.000, 103.3, 42.9
2023-12-26, 00:00:00.000000, 43740, 43765, 41645, 42150, 11155, 6273, 42825, 42520, 42705, 0, 0, 1, 446.832, 1088.354, -641.522, 0.000, 41743, 43153, 0, 0, 0, 37.2, 0, 0, 0, 44640, 41645, -1, 0, 0, 0, 42055, -2, 44910, 42620, -1710.000, -1710.000, 135.000, 42055.000, 5065.000, -3455.000, 0.000, 96.6, 40.6
2023-12-27, 00:00:00.000000, 42475, 43685, 42140, 43565, 9099, 3562, 42966, 43130, 42913, 0, 0, 1, 137.500, 1007.177, -869.677, 0.000, 41917, 43394, 43685, 0, 0, 24.2, 1, 0, 0, 44640, 41645, 0, -1, 0, 0, 41950, 1, 44270, 40030, -200.000, -200.000, -1710.000, 41950.000, 5065.000, -3455.000, 0.000, 99.3, 38.5
2023-12-28, 00:00:00.000000, 43450, 43895, 42265, 42515, 6585, 1642, 43031, 42892, 43080, 0, 0, 1, -209.668, 818.938, -1028.605, 0.000, 41974, 43171, 0, 0, 0, 14.6, 0, 0, 0, 43895, 41645, 0, 0, 0, 0, 43930, 2, 45110, 42020, 365.000, 365.000, -200.000, 43930.000, 5065.000, -3455.000, 0.000, 97.1, 36.6
2023-12-29, 00:00:00.000000, 43155, 43700, 41930, 42485, 6815, 14624, 42818, 42705, 42815, 0, 0, 1, -32.500, 583.406, -615.906, 0.000, 42022, 42896, 0, 0, 0, 5.6, 0, 0, 0, 43895, 41930, 0, 0, 0, 0, 41435, -1, 44145, 40885, -1080.000, -1080.000, 365.000, 41435.000, 5065.000, -3455.000, 0.000, 100.8, 34.6
2024-1-2, 00:00:00.000000, 43965, 47095, 43965, 45330, 19344, 16638, 45089, 45463, 45530, 0, 0, 1, 266.832, 374.781, -107.949, 0.000, 42337, 43209, 0, 1, 0, 50.0, 0, 0, 0, 47095, 41930, 0, 0, 0, 0, 45300, 1, 44255, 40715, 2815.000, 2815.000, -1080.000, 45300.000, 5065.000, -3455.000, 0.000, 104.1, 34.5
2024-1-3, 00:00:00.000000, 45500, 46015, 41000, 43080, 14998, 15907, 43899, 43365, 43508, 0, 0, 1, 357.668, 198.510, 159.157, 0.000, 42408, 43395, 0, 1, 0, 10.5, 0, 0, 0, 47095, 41000, 0, 0, 0, 0, 45925, -1, 48460, 42200, 595.000, 595.000, 2815.000, 45925.000, 5065.000, -3455.000, 0.000, 101.3, 32.5
2024-1-4, 00:00:00.000000, 43285, 45425, 43005, 44630, 8081, 16368, 44086, 44353, 44215, 0, 0, 1, 845.668, 142.896, 702.772, 0.000, 42620, 43608, 45425, 0, 0, 30.1, 1, 0, 0, 47095, 41000, 0, 0, 0, 0, 42380, -2, 48095, 38065, -700.000, -700.000, 595.000, 42380.000, 5065.000, -3455.000, 0.000, 105.0, 30.6
2024-1-5, 00:00:00.000000, 44845, 44870, 43160, 44385, 6448, 16233, 44315, 44138, 44015, 0, 0, 1, 455.168, 125.708, 329.459, 0.000, 42788, 43982, 44870, 0, 0, 33.0, 0, 1, 0, 46015, 41000, 0, 0, 0, 0, 45935, 1, 47050, 42210, 1305.000, 1305.000, -700.000, 45935.000, 5065.000, -3455.000, 0.000, 97.9, 28.9
2024-1-8, 00:00:00.000000, 44300, 47800, 43490, 47305, 13422, 17896, 45724, 46198, 45645, 0, 0, 1, 1519.000, 242.583, 1276.417, 0.000, 43218, 44946, 0, 0, 0, 10.0, 0, 0, 1, 47800, 43005, 1, 0, 0, 0, 47060, 2, 46095, 42675, 2675.000, 2675.000, 1305.000, 47060.000, 5065.000, -3455.000, 0.000, 109.8, 28.6
2024-1-9, 00:00:00.000000, 47495, 48500, 45270, 47045, 13488, 17218, 47078, 46938, 46885, 0, 0, 1, 1996.000, 376.354, 1619.646, 0.000, 43583, 45289, 0, 0, 0, 22.7, 0, 0, 0, 48500, 43160, 0, 1, 0, 0, 49965, -1, 51615, 42995, 2660.000, 2660.000, 2675.000, 49965.000, 5065.000, -3455.000, 0.000, 105.4, 28.6
2024-1-10, 00:00:00.000000, 46405, 47075, 44505, 46325, 18562, 17073, 46078, 45968, 45790, 0, 0, 1, 2225.168, 524.021, 1701.147, 0.000, 43844, 45938, 0, 0, 0, 24.4, 1, 0, 0, 48500, 43490, 0, 0, 0, 1, 46065, -2, 50275, 43815, -980.000, -980.000, 2660.000, 46065.000, 5065.000, -3455.000, 0.000, 104.4, 28.1
2024-1-11, 00:00:00.000000, 47080, 49435, 45700, 46350, 26661, 16623, 47141, 47162, 47568, 0, 0, 1, 1628.332, 656.313, 972.020, 0.000, 44082, 46282, 0, 0, 0, 15.0, 0, 0, 0, 49435, 44505, 0, 0, 0, 1, 45630, 1, 48895, 43755, -695.000, -695.000, -980.000, 45630.000, 5065.000, -3455.000, 0.000, 98.0, 28.6
2024-1-12, 00:00:00.000000, 46505, 46690, 43165, 43690, 19477, 14414, 45013, 44515, 44928, 0, 0, 1, 392.500, 715.552, -323.052, 0.000, 44045, 46143, 0, 0, 0, 27.8, 0, 0, 0, 49435, 43165, 0, 0, 1, 0, 43715, -1, 50085, 42615, -2635.000, -2635.000, -695.000, 43715.000, 5065.000, -3455.000, 0.000, 92.9, 27.5
2024-1-16, 00:00:00.000000, 42365, 43675, 41705, 43295, 14369, 13761, 42760, 42892, 42690, 0, 0, 1, -698.500, 678.156, -1376.656, 0.000, 43974, 45341, 0, 0, 0, 45.9, 0, 0, 0, 49435, 41705, -1, 0, 0, 0, 40635, -2, 47215, 40165, -3055.000, -3055.000, -2635.000, 40635.000, 5065.000, -3455.000, 0.000, 93.5, 25.8
2024-1-17, 00:00:00.000000, 43370, 43405, 42215, 42810, 7598, 13091, 42950, 42810, 42810, 0, 0, 1, -1626.500, 547.198, -2173.698, 0.000, 43863, 44494, 43405, 0, 1, 38.1, 1, 0, 0, 46690, 41705, 0, -1, 0, 0, 42415, 1, 45265, 41325, -880.000, -880.000, -3055.000, 42415.000, 5065.000, -3455.000, 0.000, 92.4, 24.2
2024-1-18, 00:00:00.000000, 42745, 42945, 40590, 40880, 13037, 12511, 41790, 41472, 41768, 0, 0, -1, -2343.168, 335.021, -2678.189, 0.000, 43579, 43405, 0, 0, 0, 18.5, 0, 0, 1, 43675, 40590, -1, 0, 0, 0, 40395, -1, 44000, 41620, -2415.000, -2415.000, -880.000, 40395.000, 5065.000, -3455.000, 0.000, 93.6, 23.0
2024-1-19, 00:00:00.000000, 41300, 42165, 40300, 41585, 11085, 11754, 41338, 41350, 41233, 0, 0, -1, -2608.668, 144.052, -2752.720, 0.000, 43389, 42452, 0, 0, 0, 22.0, 0, 0, 0, 43405, 40300, 0, -1, 0, 1, 39655, 1, 43235, 38525, -1225.000, -1225.000, -2415.000, 39655.000, 2815.000, -3455.000, 0.000, 96.1, 21.9
2024-1-22, 00:00:00.000000, 41600, 41665, 39345, 40180, 13318, 9935, 40698, 40397, 40505, 0, 0, -1, -3064.832, -56.094, -3008.738, 0.000, 43083, 41750, 0, 0, 0, 24.2, 0, 0, 0, 42945, 39345, 0, 0, 0, 1, 40885, 2, 43450, 39720, -700.000, -700.000, -1225.000, 40885.000, 2815.000, -3455.000, 0.000, 93.9, 21.4
2024-1-23, 00:00:00.000000, 39755, 40170, 38540, 39235, 12701, 7372, 39425, 39315, 39355, 0, 0, -1, -2806.168, -218.375, -2587.793, 0.000, 42717, 40938, 0, 0, 0, 35.4, 0, 0, 0, 42165, 38540, 0, 0, 0, 1, 37830, -1, 42500, 37860, -2350.000, -2350.000, -700.000, 37830.000, 2815.000, -3455.000, 0.000, 96.0, 21.2
2024-1-24, 00:00:00.000000, 39450, 40540, 39450, 39700, 11877, 4501, 39785, 39897, 39995, 0, 0, -1, -2700.000, -385.094, -2314.906, 0.000, 42429, 40316, 0, 0, 1, 32.6, 1, 0, 0, 41665, 38540, 0, 0, 0, 1, 38755, 1, 40865, 37605, -480.000, -480.000, -2350.000, 38755.000, 2815.000, -3455.000, 0.000, 95.5, 20.8
2024-1-25, 00:00:00.000000, 39945, 40315, 39545, 39750, 7377, 2220, 39889, 39870, 39930, 0, 0, -1, -2185.832, -538.385, -1647.447, 0.000, 42174, 40090, 40315, 0, 1, 30.8, 1, 0, 0, 40540, 38540, 0, 0, 0, 1, 40215, 2, 40790, 38610, 515.000, 515.000, -480.000, 40215.000, 2815.000, -3455.000, 0.000, 98.9, 20.4
2024-1-26, 00:00:00.000000, 40070, 42595, 40070, 42390, 9966, 13699, 41281, 41685, 41333, 0, 0, -1, -738.168, -606.875, -131.293, 0.000, 42195, 40251, 0, 1, 0, 28.4, 0, 0, 1, 42595, 39450, 0, 0, 1, 0, 42440, 2, 40520, 38980, 2690.000, 2690.000, 515.000, 42440.000, 2815.000, -3055.000, 0.000, 108.0, 19.1
2024-1-29, 00:00:00.000000, 42190, 43665, 42040, 43530, 7389, 13599, 42856, 43078, 42853, 0, 0, -1, 554.500, -625.073, 1179.573, 0.000, 42322, 40921, 0, 0, 0, 40.9, 0, 0, 0, 43665, 39545, 0, 0, 0, 0, 46170, 2, 44915, 39865, 3780.000, 3780.000, 2690.000, 46170.000, 3780.000, -3055.000, 3780.000, 109.6, 18.5
2024-1-30, 00:00:00.000000, 43445, 44255, 43435, 43890, 7256, 13721, 43756, 43860, 43845, 0, 0, -1, 1875.000, -536.333, 2411.333, 0.000, 42471, 41852, 0, 0, 0, 46.8, 0, 0, 0, 44255, 40070, 0, 0, 0, 0, 45030, -1, 45155, 41905, 1500.000, 1500.000, 3780.000, 45030.000, 3780.000, -3055.000, 0.000, 110.4, 18.1
2024-1-31, 00:00:00.000000, 43705, 44120, 42575, 42815, 7804, 13441, 43304, 43170, 43348, 0, 0, -1, 2016.168, -505.260, 2521.428, 0.000, 42504, 42475, 0, 0, 0, 15.1, 1, 0, 0, 44255, 42040, 0, 0, 0, 0, 43175, -2, 44710, 43070, -715.000, -715.000, 1500.000, 43175.000, 3780.000, -3055.000, 0.000, 101.0, 17.3
2024-2-1, 00:00:00.000000, 42930, 43600, 42100, 43275, 6568, 13368, 42976, 42992, 42850, 0, 0, -1, 1691.668, -524.281, 2215.949, 0.000, 42577, 43180, 0, 0, 0, 19.5, 0, 0, 0, 44255, 42100, 0, 0, 0, 1, 42200, 1, 44360, 41270, -615.000, -615.000, -715.000, 42200.000, 3780.000, -3055.000, 0.000, 99.4, 16.2
2024-2-2, 00:00:00.000000, 43215, 43785, 42810, 43185, 4777, 13242, 43249, 43260, 43298, 0, 0, -1, 1296.668, -582.313, 1878.980, 0.000, 42635, 43339, 0, 0, 0, 25.9, 1, 0, 0, 44120, 42100, 0, 0, 1, 0, 43645, 2, 44775, 41775, 370.000, 370.000, -615.000, 43645.000, 3780.000, -3055.000, 0.000, 98.4, 15.3
2024-2-5, 00:00:00.000000, 42790, 43810, 42340, 42555, 6737, 12762, 42874, 42902, 43075, 0, 0, -1, 972.500, -623.302, 1595.802, 0.000, 42628, 43144, 0, 0, 0, 7.1, 0, 0, 0, 43810, 42100, -1, 0, 0, 0, 42465, -1, 44160, 42210, -720.000, -720.000, 370.000, 42465.000, 3780.000, -3055.000, 0.000, 99.4, 14.3
2024-2-6, 00:00:00.000000, 42695, 43645, 42585, 43305, 4921, 13447, 43058, 43178, 43115, 0, 0, -1, 575.500, -611.865, 1187.365, 0.000, 42692, 43027, 43645, 0, 0, 13.9, 1, 0, 0, 43810, 42340, 0, -1, 0, 0, 42675, 1, 44025, 41085, 120.000, 120.000, -720.000, 42675.000, 3780.000, -3055.000, 0.000, 100.1, 13.2
2024-2-7, 00:00:00.000000, 43470, 44695, 42930, 44410, 7443, 14339, 43876, 44012, 43813, 0, 0, -1, 512.832, -536.156, 1048.988, 0.000, 42856, 43346, 0, 1, 0, 20.1, 0, 0, 1, 44695, 42340, 0, 0, 0, 0, 45160, 2, 44365, 42245, 1855.000, 1855.000, 120.000, 45160.000, 3780.000, -3055.000, 0.000, 102.8, 12.9
2024-2-8, 00:00:00.000000, 44410, 45885, 44410, 45750, 8758, 15032, 45114, 45348, 45148, 0, 0, 1, 977.832, -373.385, 1351.218, 0.000, 43131, 43841, 0, 0, 0, 43.2, 0, 0, 0, 45885, 42585, 1, 0, 0, 0, 46855, 2, 46175, 42645, 2445.000, 2445.000, 1855.000, 46855.000, 3780.000, -3055.000, 0.000, 107.5, 13.3
2024-2-9, 00:00:00.000000, 45535, 48505, 45535, 47770, 11047, 15510, 46836, 47270, 47020, 0, 0, 1, 1928.168, -106.427, 2034.595, 0.000, 43573, 44758, 0, 1, 0, 44.1, 0, 0, 0, 48505, 42930, 1, 1, 0, 0, 49110, 2, 47225, 44275, 3360.000, 3360.000, 2445.000, 49110.000, 3780.000, -3055.000, 0.000, 110.3, 14.8
2024-2-12, 00:00:00.000000, 48460, 50675, 47950, 50465, 9063, 15702, 49388, 49697, 49313, 0, 0, 1, 3253.000, 259.927, 2993.073, 0.000, 44230, 46340, 0, 0, 0, 43.2, 0, 0, 0, 50675, 44410, 1, 1, 0, 1, 52485, 2, 50740, 44800, 4715.000, 4715.000, 3360.000, 52485.000, 4715.000, -3055.000, 4715.000, 113.6, 16.8
2024-2-13, 00:00:00.000000, 50285, 50730, 48600, 49640, 9230, 15333, 49814, 49657, 49665, 0, 0, 1, 3974.668, 699.896, 3274.772, 0.000, 44745, 47607, 0, 0, 0, 29.8, 0, 0, 0, 50730, 45535, 0, 1, 0, 1, 52335, -1, 53190, 47740, 1870.000, 1870.000, 4715.000, 52335.000, 4715.000, -3055.000, 0.000, 108.5, 18.7
2024-2-14, 00:00:00.000000, 49650, 52390, 49535, 51990, 10316, 15478, 50891, 51305, 50963, 0, 0, 1, 4463.832, 1154.271, 3309.561, 0.000, 45435, 49123, 0, 0, 0, 28.5, 0, 0, 0, 52390, 47950, 0, 0, 0, 1, 51165, -2, 51770, 47510, 1525.000, 1525.000, 1870.000, 51165.000, 4715.000, -3055.000, 0.000, 108.8, 21.0
2024-2-15, 00:00:00.000000, 52165, 53145, 51605, 51955, 9406, 14453, 52218, 52235, 52375, 0, 0, 1, 4092.500, 1578.802, 2513.698, 0.000, 46056, 50364, 0, 0, 0, 39.6, 0, 0, 0, 53145, 48600, 0, 0, 0, 1, 54305, 1, 54845, 49135, 2315.000, 2315.000, 1525.000, 54305.000, 4715.000, -3055.000, 0.000, 103.0, 23.2
2024-2-16, 00:00:00.000000, 51825, 52855, 51825, 52025, 8909, 13265, 52133, 52235, 52340, 0, 0, 1, 4003.500, 1965.635, 2037.865, 0.000, 46624, 51215, 52855, 0, 1, 35.7, 1, 0, 0, 53145, 49535, 0, 0, 0, 1, 51990, -1, 53495, 50415, 35.000, 35.000, 2315.000, 51990.000, 4715.000, -3055.000, 0.000, 104.8, 25.3
2024-2-20, 00:00:00.000000, 52425, 53200, 50830, 52090, 16703, 8475, 52136, 52040, 52015, 0, 0, 1, 3083.332, 2204.479, 878.853, 0.000, 47145, 51540, 0, 0, 0, 0.0, 0, 0, 0, 53200, 50830, 0, 0, 0, 1, 52160, 1, 53055, 50995, 135.000, 135.000, 35.000, 52160.000, 4715.000, -3055.000, 0.000, 100.2, 26.5
2024-2-21, 00:00:00.000000, 52330, 52670, 50630, 50955, 12760, 4695, 51646, 51418, 51650, 0, 0, 1, 1985.000, 2293.885, -308.885, 0.000, 47508, 51803, 0, 0, 0, 11.2, 0, 0, 0, 53200, 50630, 0, 0, 1, 0, 51020, -1, 54460, 49720, -1070.000, -1070.000, 135.000, 51020.000, 4715.000, -3055.000, 0.000, 98.1, 27.4
2024-2-22, 00:00:00.000000, 51495, 52175, 50935, 52040, 9292, 1628, 51661, 51717, 51555, 0, 0, 1, 1227.000, 2253.385, -1026.385, 0.000, 47939, 51813, 52175, 0, 0, 25.9, 0, 1, 0, 53200, 50630, 0, 0, 0, 0, 50905, 1, 52995, 48915, -50.000, -50.000, -1070.000, 50905.000, 4715.000, -3055.000, 0.000, 100.0, 28.2
2024-2-23, 00:00:00.000000, 52335, 52335, 51225, 51750, 5157, 17778, 51911, 51770, 51780, 0, 0, 1, 513.668, 2159.479, -1645.811, 0.000, 48302, 51772, 0, 0, 0, 22.8, 1, 0, 0, 52670, 50630, 0, 0, 0, 0, 52835, 2, 53280, 50800, 795.000, 795.000, -50.000, 52835.000, 4715.000, -3055.000, 0.000, 99.3, 29.0
2024-2-26, 00:00:00.000000, 52320, 55740, 51450, 55290, 11813, 18887, 53700, 54160, 53595, 0, 0, 1, 1206.668, 2129.167, -922.499, 0.000, 48968, 52425, 0, 1, 0, 18.4, 0, 0, 1, 55740, 50935, 0, 0, 0, 0, 55000, 2, 52860, 50640, 3250.000, 3250.000, 795.000, 55000.000, 4715.000, -3055.000, 0.000, 108.5, 30.9
2024-2-27, 00:00:00.000000, 55430, 58335, 55250, 57620, 13225, 18264, 56659, 57068, 56793, 0, 0, 1, 2351.168, 2195.073, 156.095, 0.000, 49792, 53531, 0, 0, 0, 44.6, 0, 0, 0, 58335, 51225, 1, 0, 0, 0, 61160, 2, 59580, 51000, 5870.000, 5870.000, 3250.000, 61160.000, 5870.000, -3055.000, 5870.000, 110.7, 33.2
2024-2-28, 00:00:00.000000, 57700, 64990, 57350, 60870, 24495, 17024, 60228, 61070, 61170, 0, 0, 1, 4268.168, 2401.052, 1867.116, 0.000, 50847, 55514, 0, 1, 0, 42.8, 0, 0, 0, 64990, 51450, 0, 1, 0, 0, 63200, -1, 60705, 54535, 5580.000, 5580.000, 5870.000, 63200.000, 5870.000, -2415.000, 0.000, 117.6, 36.1
2024-2-29, 00:00:00.000000, 61940, 64325, 60975, 62760, 18024, 17647, 62500, 62687, 62650, 0, 0, 1, 5681.168, 2720.156, 2961.011, 0.000, 51981, 57658, 64325, 0, 0, 32.8, 1, 0, 0, 64990, 55250, 0, 0, 0, 0, 66010, -2, 68510, 53230, 5140.000, 5140.000, 5580.000, 66010.000, 5870.000, -2415.000, 0.000, 113.5, 38.9
